,X,Y,date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
2372,14.3,48.31,1986-05-24,0.007414749999999991,0.0016402105263157917,0.0
2373,14.3,48.31,1986-05-25,0.00635549999999999,0.0014058947368421077,0.0
2374,14.3,48.31,1986-05-26,0.0052962499999999885,0.0011715789473684237,0.0
2375,14.3,48.31,1986-05-27,0.004236999999999987,0.0009372631578947396,0.0
2376,14.3,48.31,1986-05-28,0.003177749999999986,0.0007029473684210556,0.0
2377,14.3,48.31,1986-05-29,0.002118499999999985,0.00046863157894737155,0.0
2378,14.3,48.31,1986-05-30,0.0010592499999999838,0.0002343157894736875,0.0
2379,14.3,48.31,1986-05-31,0.0,0.0,0.0
2380,13.05,47.9,1986-04-27,0.0,0.0,0.0
2381,13.05,47.9,1986-04-28,0.031007666666666666,0.008819333333333334,0.015427999999999999
2382,13.05,47.9,1986-04-29,0.06201533333333333,0.017638666666666667,0.030855999999999998
2383,13.05,47.9,1986-04-30,0.186046,0.052916,0.092568
2384,13.05,47.9,1986-05-01,10.01697,2.756592,4.00001
2385,13.05,47.9,1986-05-02,1.707618,0.433628,0.67064
2386,13.05,47.9,1986-05-03,6.623672,2.2138,2.7101
2387,13.05,47.9,1986-05-04,6.615962,1.872956,3.131754
2388,13.05,47.9,1986-05-05,2.20899,0.717898,1.227306
2389,13.05,47.9,1986-05-06,1.227316,0.350816,0.617706
2390,13.05,47.9,1986-05-07,1.070786,0.424972,0.633054
2391,13.05,47.9,1986-05-08,1.238704,0.42164,0.696674
2392,13.05,47.9,1986-05-09,0.081646,0.008086,0.012096
2393,13.05,47.9,1986-05-10,0.07627,0.00771,0.010694
2394,13.05,47.9,1986-05-11,0.07127,0.007624,0.012796
2395,13.05,47.9,1986-05-12,0.052224,0.005326,0.010328
2396,13.05,47.9,1986-05-13,0.041034,0.0032554999999999997,0.0
2397,13.05,47.9,1986-05-14,0.021334,0.007696,0.012986
2398,13.05,47.9,1986-05-15,0.01393,0.001996,0.00533
2399,13.05,47.9,1986-05-16,0.0065296875,0.0009356249999999999,0.0024984375
2400,13.05,47.9,1986-05-17,0.006094375,0.0008732499999999999,0.0023318749999999997
2401,13.05,47.9,1986-05-18,0.0056590625,0.0008108749999999999,0.0021653124999999997
2402,13.05,47.9,1986-05-19,0.00522375,0.0007484999999999998,0.0019987499999999997
2403,13.05,47.9,1986-05-20,0.0047884375,0.0006861249999999998,0.0018321874999999996
2404,13.05,47.9,1986-05-21,0.004353125,0.0006237499999999997,0.0016656249999999996
2405,13.05,47.9,1986-05-22,0.0039178125,0.0005613749999999997,0.0014990624999999995
2406,13.05,47.9,1986-05-23,0.0034825000000000004,0.0004989999999999997,0.0013324999999999995
2407,13.05,47.9,1986-05-24,0.0030471875000000004,0.0004366249999999996,0.0011659374999999994
2408,13.05,47.9,1986-05-25,0.0026118750000000005,0.0003742499999999996,0.0009993749999999994
2409,13.05,47.9,1986-05-26,0.0021765625000000005,0.00031187499999999954,0.0008328124999999994
2410,13.05,47.9,1986-05-27,0.0017412500000000006,0.0002494999999999995,0.0006662499999999993
2411,13.05,47.9,1986-05-28,0.0013059375000000007,0.00018712499999999947,0.0004996874999999993
2412,13.05,47.9,1986-05-29,0.0008706250000000007,0.00012474999999999943,0.0003331249999999992
2413,13.05,47.9,1986-05-30,0.0004353125000000008,6.237499999999939e-05,0.00016656249999999918
2414,13.05,47.9,1986-05-31,0.0,0.0,0.0
2415,16.36,48.21,1986-04-27,0.0,0.0,0.0
2416,16.36,48.21,1986-04-28,32.2455,0.0,0.0
2417,16.36,48.21,1986-04-29,128.982,0.0,0.0
2418,16.36,48.21,1986-04-30,772.856,0.0,0.0
2419,16.36,48.21,1986-05-01,193.35459999999998,0.0,0.0
2420,16.36,48.21,1986-05-02,12.21,0.0,0.0
2421,16.36,48.21,1986-05-03,21.423,0.0,0.0
2422,16.36,48.21,1986-05-04,21.075200000000002,0.0,0.0
2423,16.36,48.21,1986-05-05,4.5288,0.0,0.0
2424,16.36,48.21,1986-05-06,1.924,0.0,0.0
2425,16.36,48.21,1986-05-07,11.174,0.0,0.0
2426,16.36,48.21,1986-05-08,3.6852,0.0,0.0
2427,16.36,48.21,1986-05-09,0.23384,0.0,0.0
2428,16.36,48.21,1986-05-10,0.18869999999999998,0.0,0.0
2429,16.36,48.21,1986-05-11,0.24938,0.0,0.0
2430,16.36,48.21,1986-05-12,0.10434,0.0,0.0
2431,16.36,48.21,1986-05-13,0.11988,0.0,0.0
2432,16.36,48.21,1986-05-14,0.09472,0.0,0.0
2433,16.36,48.21,1986-05-15,0.05217,0.0,0.0
2434,16.36,48.21,1986-05-16,0.013246,0.0,0.0
2435,16.36,48.21,1986-05-17,0.006181466666666667,0.0,0.0
2436,16.36,48.21,1986-05-18,0.005739933333333334,0.0,0.0
2437,16.36,48.21,1986-05-19,0.005298400000000001,0.0,0.0
2438,16.36,48.21,1986-05-20,0.004856866666666668,0.0,0.0
2439,16.36,48.21,1986-05-21,0.0044153333333333345,0.0,0.0
2440,16.36,48.21,1986-05-22,0.003973800000000001,0.0,0.0
2441,16.36,48.21,1986-05-23,0.003532266666666668,0.0,0.0
2442,16.36,48.21,1986-05-24,0.003090733333333335,0.0,0.0
2443,16.36,48.21,1986-05-25,0.0026492000000000017,0.0,0.0
2444,16.36,48.21,1986-05-26,0.0022076666666666685,0.0,0.0
2445,16.36,48.21,1986-05-27,0.0017661333333333354,0.0,0.0
2446,16.36,48.21,1986-05-28,0.0013246000000000022,0.0,0.0
2447,16.36,48.21,1986-05-29,0.000883066666666669,0.0,0.0
2448,16.36,48.21,1986-05-30,0.0004415333333333358,0.0,0.0
2449,16.36,48.21,1986-05-31,0.0,0.0,0.0
2450,25.0,60.13,1986-04-27,0.0,0.0,0.0
2451,25.0,60.13,1986-04-28,185.39999999999998,0.000125,0.0001923076923076923
2452,25.0,60.13,1986-04-29,74.83399999999999,0.00025,0.0003846153846153846
2453,25.0,60.13,1986-04-30,18.82,0.000375,0.0005769230769230769
2454,25.0,60.13,1986-05-01,12.74,0.0005,0.0007692307692307692
2455,25.0,60.13,1986-05-02,11.4,0.000625,0.0009615384615384616
2456,25.0,60.13,1986-05-03,6.24,0.00075,0.0011538461538461537
2457,25.0,60.13,1986-05-04,5.3999999999999995,0.000875,0.001346153846153846
2458,25.0,60.13,1986-05-05,1.876,0.002,0.0015384615384615385
2459,25.0,60.13,1986-05-06,1.282,2.2279999999999998,0.0017307692307692308
2460,25.0,60.13,1986-05-07,1.152,6.52,0.0019230769230769232
2461,25.0,60.13,1986-05-08,0.548,1.896,0.0021153846153846153
2462,25.0,60.13,1986-05-09,0.5499999999999999,0.54,0.0023076923076923075
2463,25.0,60.13,1986-05-10,0.43799999999999994,0.198,0.0025
2464,25.0,60.13,1986-05-11,0.078,0.528,0.002692307692307692
2465,25.0,60.13,1986-05-12,0.16799999999999998,0.766,0.0028846153846153848
2466,25.0,60.13,1986-05-13,0.0338,0.2215,0.003076923076923077
2467,25.0,60.13,1986-05-14,0.0134,0.12,0.003269230769230769
2468,25.0,60.13,1986-05-15,0.0114,0.032,0.0034615384615384616
2469,25.0,60.13,1986-05-16,0.0144,0.008,0.003653846153846154
2470,25.0,60.13,1986-05-17,0.0062,0.006999999999999999,0.0038461538461538464
2471,25.0,60.13,1986-05-18,0.002955,0.009999999999999998,0.0040384615384615385
2472,25.0,60.13,1986-05-19,0.00562,0.026,0.004230769230769231
2473,25.0,60.13,1986-05-20,0.003155,0.01225,0.004423076923076923
2474,25.0,60.13,1986-05-21,0.007,0.011500000000000002,0.004615384615384615
2475,25.0,60.13,1986-05-22,0.00271,0.010750000000000003,0.004807692307692308
2476,25.0,60.13,1986-05-23,0.00384,0.02,0.01
2477,25.0,60.13,1986-05-24,0.00211,0.011000000000000001,0.004375
2478,25.0,60.13,1986-05-25,0.0023,0.012000000000000002,0.0037500000000000007
2479,25.0,60.13,1986-05-26,0.00498,0.013000000000000003,0.003125000000000001
2480,25.0,60.13,1986-05-27,0.0020225,0.014000000000000004,0.0025000000000000014
2481,25.0,60.13,1986-05-28,0.001555,0.015000000000000005,0.0018750000000000017
2482,25.0,60.13,1986-05-29,0.0010875,0.016000000000000007,0.001250000000000002
2483,25.0,60.13,1986-05-30,0.00124,0.034,0.0006250000000000023
2484,25.0,60.13,1986-05-31,0.0,0.0,0.0
2485,24.7,60.45,1986-04-27,0.0,0.0,0.0
2486,24.7,60.45,1986-04-28,0.0,17.94,30.18
2487,24.7,60.45,1986-04-29,0.0,0.47,0.8320000000000001
2488,24.7,60.45,1986-04-30,0.0,0.254,0.422
2489,24.7,60.45,1986-05-01,0.0,0.102,0.168
2490,24.7,60.45,1986-05-02,0.0,0.0564,0.098
2491,24.7,60.45,1986-05-03,0.0,0.0154,0.0264
2492,24.7,60.45,1986-05-04,0.0,0.066,0.112
2493,24.7,60.45,1986-05-05,0.0,0.041,0.07
2494,24.7,60.45,1986-05-06,0.0,0.0108,0.0182
2495,24.7,60.45,1986-05-07,0.0,0.007,0.0122
2496,24.7,60.45,1986-05-08,0.0,0.0144,0.0252
2497,24.7,60.45,1986-05-09,0.0,0.0194,0.0348
2498,24.7,60.45,1986-05-10,0.0,0.0204,0.0372
2499,24.7,60.45,1986-05-11,0.0,0.0082,0.015
2500,24.7,60.45,1986-05-12,0.0,0.0058,0.0108
2501,24.7,60.45,1986-05-13,0.0,0.008,0.015
2502,24.7,60.45,1986-05-14,0.0,0.002245,0.00422
2503,24.7,60.45,1986-05-15,0.0,0.00098,0.00188
2504,24.7,60.45,1986-05-16,0.0,0.00074,0.0014
2505,24.7,60.45,1986-05-17,0.0,0.0007633333333333333,0.0013733333333333334
2506,24.7,60.45,1986-05-18,0.0,0.0011566666666666665,0.0020466666666666667
2507,24.7,60.45,1986-05-19,0.0,0.0031,0.00544
2508,24.7,60.45,1986-05-20,0.0,0.0013449999999999998,0.0023550000000000003
2509,24.7,60.45,1986-05-21,0.0,0.00228,0.00398
2510,24.7,60.45,1986-05-22,0.0,0.00089,0.00157
2511,24.7,60.45,1986-05-23,0.0,0.00128,0.0023
2512,24.7,60.45,1986-05-24,0.0,0.0007566666666666667,0.0013666666666666666
2513,24.7,60.45,1986-05-25,0.0,0.0008733333333333333,0.0015833333333333333
2514,24.7,60.45,1986-05-26,0.0,0.00198,0.0036
2515,24.7,60.45,1986-05-27,0.0,0.00093,0.0016849999999999999
2516,24.7,60.45,1986-05-28,0.0,0.00174,0.00314
2517,24.7,60.45,1986-05-29,0.0,0.00065,0.00115
2518,24.7,60.45,1986-05-30,0.0,0.00086,0.00146
2519,24.7,60.45,1986-05-31,0.0,0.0,0.0
2520,10.66,59.9,1986-04-27,0.0,0.0,0.0
2521,10.66,59.9,1986-04-28,0.2404,0.0,0.04
2522,10.66,59.9,1986-04-29,14.6,0.0,6.2
2523,10.66,59.9,1986-04-30,0.308,0.0,0.302
2524,10.66,59.9,1986-05-01,0.1,0.0,0.004
2525,10.66,59.9,1986-05-02,0.042,0.0,0.0018
2526,10.66,59.9,1986-05-03,0.07066666666666667,0.0,0.0076
2527,10.66,59.9,1986-05-04,0.12033333333333333,0.0,0.0143
2528,10.66,59.9,1986-05-05,0.33999999999999997,0.0,0.042
2529,10.66,59.9,1986-05-06,0.28500000000000003,0.0,0.053000000000000005
2530,10.66,59.9,1986-05-07,0.8,0.0,0.17
2531,10.66,59.9,1986-05-08,0.36,0.0,0.09
2532,10.66,59.9,1986-05-09,0.64,0.0,0.19
2533,10.66,59.9,1986-05-10,0.21500000000000002,0.0,0.0639
2534,10.66,59.9,1986-05-11,0.11000000000000004,0.0,0.032799999999999996
2535,10.66,59.9,1986-05-12,0.01,0.0,0.0034000000000000002
2536,10.66,59.9,1986-05-13,0.006,0.0,0.0008
2537,10.66,59.9,1986-05-14,0.004,0.0,0.0018
2538,10.66,59.9,1986-05-15,0.0018823529411764706,0.0,0.0008470588235294117
2539,10.66,59.9,1986-05-16,0.0017647058823529412,0.0,0.0007941176470588234
2540,10.66,59.9,1986-05-17,0.0016470588235294118,0.0,0.0007411764705882351
2541,10.66,59.9,1986-05-18,0.0015294117647058824,0.0,0.0006882352941176468
2542,10.66,59.9,1986-05-19,0.001411764705882353,0.0,0.0006352941176470586
2543,10.66,59.9,1986-05-20,0.0012941176470588236,0.0,0.0005823529411764703
2544,10.66,59.9,1986-05-21,0.0011764705882352942,0.0,0.000529411764705882
2545,10.66,59.9,1986-05-22,0.0010588235294117648,0.0,0.0004764705882352937
2546,10.66,59.9,1986-05-23,0.0009411764705882354,0.0,0.0004235294117647054
2547,10.66,59.9,1986-05-24,0.000823529411764706,0.0,0.0003705882352941171
2548,10.66,59.9,1986-05-25,0.0007058823529411766,0.0,0.00031764705882352884
2549,10.66,59.9,1986-05-26,0.0005882352941176472,0.0,0.00026470588235294056
2550,10.66,59.9,1986-05-27,0.0004705882352941178,0.0,0.00021176470588235227
2551,10.66,59.9,1986-05-28,0.0003529411764705884,0.0,0.000158823529411764
2552,10.66,59.9,1986-05-29,0.00023529411764705902,0.0,0.0001058823529411757
2553,10.66,59.9,1986-05-30,0.00011764705882352962,0.0,5.294117647058742e-05
2554,10.66,59.9,1986-05-31,0.0,0.0,0.0
2555,9.8,59.9,1986-04-27,0.0,0.0,0.0
2556,9.8,59.9,1986-04-28,0.0,0.0,0.26
2557,9.8,59.9,1986-04-29,0.0,0.0,8.1
2558,9.8,59.9,1986-04-30,0.0,0.0,0.275
2559,9.8,59.9,1986-05-01,0.0,0.0,0.07450000000000001
2560,9.8,59.9,1986-05-02,0.0,0.0,0.023
2561,9.8,59.9,1986-05-03,0.0,0.0,0.010499999999999999
2562,9.8,59.9,1986-05-04,0.0,0.0,0.019
2563,9.8,59.9,1986-05-05,0.0,0.0,0.11299999999999999
2564,9.8,59.9,1986-05-06,0.0,0.0,0.11200000000000002
2565,9.8,59.9,1986-05-07,0.0,0.0,0.08299999999999999
2566,9.8,59.9,1986-05-08,0.0,0.0,0.74
2567,9.8,59.9,1986-05-09,0.0,0.0,0.244
2568,9.8,59.9,1986-05-10,0.0,0.0,0.0208
2569,9.8,59.9,1986-05-11,0.0,0.0,0.084
2570,9.8,59.9,1986-05-12,0.0,0.0,0.024
2571,9.8,59.9,1986-05-13,0.0,0.0,0.007
2572,9.8,59.9,1986-05-14,0.0,0.0,0.0046
2573,9.8,59.9,1986-05-15,0.0,0.0,0.007
2574,9.8,59.9,1986-05-16,0.0,0.0,0.00328125
2575,9.8,59.9,1986-05-17,0.0,0.0,0.0030624999999999997
2576,9.8,59.9,1986-05-18,0.0,0.0,0.0028437499999999995
2577,9.8,59.9,1986-05-19,0.0,0.0,0.0026249999999999993
2578,9.8,59.9,1986-05-20,0.0,0.0,0.002406249999999999
2579,9.8,59.9,1986-05-21,0.0,0.0,0.002187499999999999
2580,9.8,59.9,1986-05-22,0.0,0.0,0.0019687499999999987
2581,9.8,59.9,1986-05-23,0.0,0.0,0.0017499999999999985
2582,9.8,59.9,1986-05-24,0.0,0.0,0.0015312499999999983
2583,9.8,59.9,1986-05-25,0.0,0.0,0.0013124999999999981
2584,9.8,59.9,1986-05-26,0.0,0.0,0.001093749999999998
2585,9.8,59.9,1986-05-27,0.0,0.0,0.0008749999999999977
2586,9.8,59.9,1986-05-28,0.0,0.0,0.0006562499999999975
2587,9.8,59.9,1986-05-29,0.0,0.0,0.00043749999999999735
2588,9.8,59.9,1986-05-30,0.0,0.0,0.00021874999999999716
2589,9.8,59.9,1986-05-31,0.0,0.0,0.0
2590,12.0,57.75,1986-04-27,0.0,0.0,0.0
2591,12.0,57.75,1986-04-28,0.24,0.05964,0.10840000000000001
2592,12.0,57.75,1986-04-29,0.96,0.23856,0.43360000000000004
2593,12.0,57.75,1986-04-30,0.00794,0.0048,0.00894
2594,12.0,57.75,1986-05-01,0.0024129999999999998,0.0014594999999999999,0.0027270000000000003
2595,12.0,57.75,1986-05-02,0.001712,0.001038,0.001968
2596,12.0,57.75,1986-05-03,0.222,0.000346,0.000558
2597,12.0,57.75,1986-05-04,0.5960000000000001,0.004452,0.008124
2598,12.0,57.75,1986-05-05,0.412,0.01514,0.0256
2599,12.0,57.75,1986-05-06,0.6,0.0156,0.027
2600,12.0,57.75,1986-05-07,0.412,0.025,0.0454
2601,12.0,57.75,1986-05-08,0.1975,0.0325,0.0591
2602,12.0,57.75,1986-05-09,0.378,0.105,0.191
2603,12.0,57.75,1986-05-10,0.051,0.0095,0.01694
2604,12.0,57.75,1986-05-11,0.00658,0.001028,0.001888
2605,12.0,57.75,1986-05-12,0.0022,0.00041,0.000728
2606,12.0,57.75,1986-05-13,0.00738,0.00208,0.00362
2607,12.0,57.75,1986-05-14,0.0042,0.000746,0.001318
2608,12.0,57.75,1986-05-15,0.00508,0.000724,0.001374
2609,12.0,57.75,1986-05-16,0.00466,0.001178,0.001954
2610,12.0,57.75,1986-05-17,0.00226,0.00046,0.000796
2611,12.0,57.75,1986-05-18,0.00216,0.00066,0.00113
2612,12.0,57.75,1986-05-19,0.00312,0.001426,0.0025
2613,12.0,57.75,1986-05-20,0.00218,0.00242,0.00418
2614,12.0,57.75,1986-05-21,0.00114,0.0010999999999999998,0.001915
2615,12.0,57.75,1986-05-22,0.00238,0.00198,0.00348
2616,12.0,57.75,1986-05-23,0.001568,0.000496,0.000888
2617,12.0,57.75,1986-05-24,0.0007663333333333333,0.000512,0.0008993333333333334
2618,12.0,57.75,1986-05-25,0.0007486666666666666,0.000776,0.0013546666666666668
2619,12.0,57.75,1986-05-26,0.001462,0.00208,0.00362
2620,12.0,57.75,1986-05-27,0.0005848,0.000832,0.001448
2621,12.0,57.75,1986-05-28,0.00043860000000000004,0.000624,0.0010860000000000002
2622,12.0,57.75,1986-05-29,0.00029240000000000006,0.00041600000000000003,0.0007240000000000003
2623,12.0,57.75,1986-05-30,0.00014620000000000008,0.00020800000000000007,0.00036200000000000034
2624,12.0,57.75,1986-05-31,0.0,0.0,0.0
2625,13.92,56.82,1986-04-27,0.0,0.0,0.0
2626,13.92,56.82,1986-04-28,5.6158,0.9944,1.8278
2627,13.92,56.82,1986-04-29,2.1064175,0.372955,0.68550175
2628,13.92,56.82,1986-04-30,1.404935,0.24871,0.4571035
2629,13.92,56.82,1986-05-01,0.7034525,0.12446499999999999,0.22870524999999997
2630,13.92,56.82,1986-05-02,0.00394,0.00044,0.000614
2631,13.92,56.82,1986-05-03,0.52816,0.0016840000000000002,0.002968
2632,13.92,56.82,1986-05-04,0.434,0.01426,0.024
2633,13.92,56.82,1986-05-05,2.0172,0.07161999999999999,0.11820000000000001
2634,13.92,56.82,1986-05-06,2.3180000000000005,0.036599999999999994,0.06346
2635,13.92,56.82,1986-05-07,5.086,0.4656,0.86964
2636,13.92,56.82,1986-05-08,7.769,1.27618,2.29748
2637,13.92,56.82,1986-05-09,0.06734,0.00522,0.009098
2638,13.92,56.82,1986-05-10,0.01754,0.000374,0.00074
2639,13.92,56.82,1986-05-11,0.30306,0.061380000000000004,0.11445
2640,13.92,56.82,1986-05-12,0.00254,0.00022,0.00039
2641,13.92,56.82,1986-05-13,0.00704,0.000814,0.001248
2642,13.92,56.82,1986-05-14,0.00932,0.000946,0.001722
2643,13.92,56.82,1986-05-15,0.01754,0.001742,0.0031
2644,13.92,56.82,1986-05-16,0.004,0.00112,0.001946
2645,13.92,56.82,1986-05-17,0.00236,0.00021,0.000346
2646,13.92,56.82,1986-05-18,0.00316,0.000632,0.001084
2647,13.92,56.82,1986-05-19,0.0041,0.001542,0.00274
2648,13.92,56.82,1986-05-20,0.00334,0.00226,0.00386
2649,13.92,56.82,1986-05-21,0.00398,0.0031,0.00554
2650,13.92,56.82,1986-05-22,0.00338,0.001526,0.00274
2651,13.92,56.82,1986-05-23,0.00418,0.001972,0.00348
2652,13.92,56.82,1986-05-24,0.0045,0.00272,0.00484
2653,13.92,56.82,1986-05-25,0.00206,0.00214,0.00376
2654,13.92,56.82,1986-05-26,0.005548,0.0036,0.00642
2655,13.92,56.82,1986-05-27,0.0022192,0.0014399999999999999,0.002568
2656,13.92,56.82,1986-05-28,0.0016644000000000003,0.0010799999999999998,0.0019259999999999998
2657,13.92,56.82,1986-05-29,0.0011096000000000005,0.0007199999999999997,0.0012839999999999996
2658,13.92,56.82,1986-05-30,0.0005548000000000007,0.00035999999999999964,0.0006419999999999993
2659,13.92,56.82,1986-05-31,0.0,0.0,0.0
2660,14.67,63.17,1986-04-27,0.0,0.0,0.0
2661,14.67,63.17,1986-04-28,0.00185,0.000224,0.0004
2662,14.67,63.17,1986-04-29,0.2409625,0.0056560000000000004,0.009550000000000001
2663,14.67,63.17,1986-04-30,0.962,0.0224,0.0378
2664,14.67,63.17,1986-05-01,0.836,0.0578,0.0968
2665,14.67,63.17,1986-05-02,0.202,0.001142,0.001856
2666,14.67,63.17,1986-05-03,0.121,0.000656,0.001162
2667,14.67,63.17,1986-05-04,0.0936,0.00033,0.0005
2668,14.67,63.17,1986-05-05,0.058899999999999994,0.0016675,0.0027999999999999995
2669,14.67,63.17,1986-05-06,0.142,0.00634,0.0107
2670,14.67,63.17,1986-05-07,0.322,0.08,0.1484
2671,14.67,63.17,1986-05-08,0.16949999999999998,0.0328,0.06055
2672,14.67,63.17,1986-05-09,0.356,0.0512,0.0938
2673,14.67,63.17,1986-05-10,0.14982499999999999,0.025500000000000002,0.046875
2674,14.67,63.17,1986-05-11,0.12164999999999998,0.025400000000000002,0.04685
2675,14.67,63.17,1986-05-12,0.09347499999999997,0.025300000000000003,0.046825000000000006
2676,14.67,63.17,1986-05-13,0.1306,0.0504,0.0936
2677,14.67,63.17,1986-05-14,0.00512,0.001082,0.001908
2678,14.67,63.17,1986-05-15,0.00558,0.000608,0.001112
2679,14.67,63.17,1986-05-16,0.01996,0.00394,0.00672
2680,14.67,63.17,1986-05-17,0.007764999999999999,0.00164925,0.00281
2681,14.67,63.17,1986-05-18,0.005549999999999999,0.0013285000000000003,0.00226
2682,14.67,63.17,1986-05-19,0.0033349999999999994,0.0010077500000000004,0.0017099999999999997
2683,14.67,63.17,1986-05-20,0.00224,0.001374,0.00232
2684,14.67,63.17,1986-05-21,0.001018181818181818,0.0006245454545454546,0.0010545454545454545
2685,14.67,63.17,1986-05-22,0.0009163636363636362,0.0005620909090909091,0.000949090909090909
2686,14.67,63.17,1986-05-23,0.0008145454545454543,0.0004996363636363637,0.0008436363636363635
2687,14.67,63.17,1986-05-24,0.0007127272727272724,0.0004371818181818182,0.000738181818181818
2688,14.67,63.17,1986-05-25,0.0006109090909090906,0.0003747272727272728,0.0006327272727272724
2689,14.67,63.17,1986-05-26,0.0005090909090909087,0.00031227272727272733,0.0005272727272727269
2690,14.67,63.17,1986-05-27,0.0004072727272727268,0.0002498181818181819,0.0004218181818181814
2691,14.67,63.17,1986-05-28,0.00030545454545454495,0.00018736363636363644,0.0003163636363636359
2692,14.67,63.17,1986-05-29,0.00020363636363636309,0.000124909090909091,0.00021090909090909038
2693,14.67,63.17,1986-05-30,0.00010181818181818122,6.245454545454555e-05,0.00010545454545454486
2694,14.67,63.17,1986-05-31,0.0,0.0,0.0
2695,18.08,59.33,1986-04-27,0.0,0.0,0.0
2696,18.08,59.33,1986-04-28,75.602,6.4118,11.3902
2697,18.08,59.33,1986-04-29,52.8,5.682,9.716
2698,18.08,59.33,1986-04-30,14.642,0.7343999999999999,1.2178
2699,18.08,59.33,1986-05-01,0.3332,0.006148000000000001,0.00928
2700,18.08,59.33,1986-05-02,0.201,0.0025960000000000002,0.00384
2701,18.08,59.33,1986-05-03,0.2096,0.001522,0.00248
2702,18.08,59.33,1986-05-04,0.0468,0.000436,0.000752
2703,18.08,59.33,1986-05-05,0.5304,0.039400000000000004,0.06388
2704,18.08,59.33,1986-05-06,0.486,0.01752,0.02878
2705,18.08,59.33,1986-05-07,0.708,0.01534,0.025779999999999997
2706,18.08,59.33,1986-05-08,3.984,0.27984000000000003,0.48160000000000003
2707,18.08,59.33,1986-05-09,4.8894,0.73764,1.3468
2708,18.08,59.33,1986-05-10,0.059,0.00387,0.006664
2709,18.08,59.33,1986-05-11,0.01694,0.00116,0.00204
2710,18.08,59.33,1986-05-12,0.02964,0.004928,0.00835
2711,18.08,59.33,1986-05-13,0.01634,0.002068,0.003458
2712,18.08,59.33,1986-05-14,0.01396,0.001912,0.00324
2713,18.08,59.33,1986-05-15,0.00748,0.00077,0.001274
2714,18.08,59.33,1986-05-16,0.00662,0.001288,0.00224
2715,18.08,59.33,1986-05-17,0.00308,0.000982,0.001654
2716,18.08,59.33,1986-05-18,0.0027,0.00041,0.000722
2717,18.08,59.33,1986-05-19,0.003,0.001266,0.00224
2718,18.08,59.33,1986-05-20,0.001944,0.001044,0.001786
2719,18.08,59.33,1986-05-21,0.003,0.00171,0.00292
2720,18.08,59.33,1986-05-22,0.00432,0.00276,0.00472
2721,18.08,59.33,1986-05-23,0.00394,0.001938,0.00334
2722,18.08,59.33,1986-05-24,0.001865,0.0011445000000000001,0.0019950000000000002
2723,18.08,59.33,1986-05-25,0.00352,0.00264,0.00464
2724,18.08,59.33,1986-05-26,0.00149,0.001402,0.00248
2725,18.08,59.33,1986-05-27,0.00204,0.001,0.001754
2726,18.08,59.33,1986-05-28,0.001048,0.000902,0.001604
2727,18.08,59.33,1986-05-29,0.001068,0.00065,0.00115
2728,18.08,59.33,1986-05-30,0.000728,0.000346,0.000616
2729,18.08,59.33,1986-05-31,0.000676,0.000354,0.000648
2730,20.25,63.83,1986-04-27,0.0,0.0,0.0
2731,20.25,63.83,1986-04-28,0.000734,6.4e-05,0.000136
2732,20.25,63.83,1986-04-29,1.5759999999999998,0.01988,0.0334
2733,20.25,63.83,1986-04-30,0.5254,0.01114,0.01884
2734,20.25,63.83,1986-05-01,2.968,0.1686,0.2852
2735,20.25,63.83,1986-05-02,0.454,0.0151,0.0256
2736,20.25,63.83,1986-05-03,0.366,0.01934,0.032
2737,20.25,63.83,1986-05-04,0.3356,0.01714,0.028860000000000004
2738,20.25,63.83,1986-05-05,0.18580000000000002,0.02346,0.03944
2739,20.25,63.83,1986-05-06,0.1402,0.01738,0.028
2740,20.25,63.83,1986-05-07,0.0978,0.01104,0.01868
2741,20.25,63.83,1986-05-08,0.083,0.0218,0.0368
2742,20.25,63.83,1986-05-09,0.0484,0.00866,0.01526
2743,20.25,63.83,1986-05-10,0.214,0.063,0.1126
2744,20.25,63.83,1986-05-11,0.0208,0.00522,0.00892
2745,20.25,63.83,1986-05-12,0.01532,0.001212,0.00218
2746,20.25,63.83,1986-05-13,0.0302,0.00326,0.00572
2747,20.25,63.83,1986-05-14,0.006,0.000772,0.00135
2748,20.25,63.83,1986-05-15,0.0053,0.001678,0.00292
2749,20.25,63.83,1986-05-16,0.00518,0.0022,0.00372
2750,20.25,63.83,1986-05-17,0.00434,0.000924,0.00158
2751,20.25,63.83,1986-05-18,0.00286,0.001302,0.00226
2752,20.25,63.83,1986-05-19,0.00592,0.00137,0.00236
2753,20.25,63.83,1986-05-20,0.00346,0.001654,0.00292
2754,20.25,63.83,1986-05-21,0.001664,0.001208,0.00206
2755,20.25,63.83,1986-05-22,0.00178,0.001164,0.002
2756,20.25,63.83,1986-05-23,0.00232,0.001388,0.00242
2757,20.25,63.83,1986-05-24,0.00268,0.00232,0.00408
2758,20.25,63.83,1986-05-25,0.0037,0.00294,0.00522
2759,20.25,63.83,1986-05-26,0.001896,0.001958,0.00348
2760,20.25,63.83,1986-05-27,0.0007584,0.0007832000000000001,0.001392
2761,20.25,63.83,1986-05-28,0.0005688000000000001,0.0005874000000000001,0.001044
2762,20.25,63.83,1986-05-29,0.0003792000000000001,0.0003916000000000001,0.000696
