,X,Y,date,I_131_(Bq/m3)
1766,22.95,40.59,1986-05-13,0.04
1767,22.95,40.59,1986-05-14,0.05
1768,22.95,40.59,1986-05-15,0.04
1769,22.95,40.59,1986-05-16,0.05
1770,22.95,40.59,1986-05-17,0.06
1771,22.95,40.59,1986-05-18,0.045
1772,22.95,40.59,1986-05-19,0.03
1773,22.95,40.59,1986-05-20,0.02
1774,22.95,40.59,1986-05-21,0.02
1775,22.95,40.59,1986-05-22,0.0175
1776,22.95,40.59,1986-05-23,0.015000000000000003
1777,22.95,40.59,1986-05-24,0.012500000000000004
1778,22.95,40.59,1986-05-25,0.01
1779,22.95,40.59,1986-05-26,0.01
1780,22.95,40.59,1986-05-27,0.01
1781,22.95,40.59,1986-05-28,0.01
1782,22.95,40.59,1986-05-29,0.01
1783,22.95,40.59,1986-05-30,0.005
1784,22.95,40.59,1986-05-31,0.0
1785,-2.45,51.69,1986-04-27,0.0
1786,-2.45,51.69,1986-04-28,3.3333333333333335e-05
1787,-2.45,51.69,1986-04-29,6.666666666666667e-05
1788,-2.45,51.69,1986-04-30,0.0001
1789,-2.45,51.69,1986-05-01,1.05005
1790,-2.45,51.69,1986-05-02,2.1
1791,-2.45,51.69,1986-05-03,0.22
1792,-2.45,51.69,1986-05-04,0.003
1793,-2.45,51.69,1986-05-05,0.0051
1794,-2.45,51.69,1986-05-06,0.0015
1795,-2.45,51.69,1986-05-07,0.017
1796,-2.45,51.69,1986-05-08,0.0022
1797,-2.45,51.69,1986-05-09,0.003
1798,-2.45,51.69,1986-05-10,0.00027
1799,-2.45,51.69,1986-05-11,0.0017
1800,-2.45,51.69,1986-05-12,0.002
1801,-2.45,51.69,1986-05-13,0.002
1802,-2.45,51.69,1986-05-14,0.0025
1803,-2.45,51.69,1986-05-15,0.0016
1804,-2.45,51.69,1986-05-16,0.0015
1805,-2.45,51.69,1986-05-17,0.0014
1806,-2.45,51.69,1986-05-18,0.0013
1807,-2.45,51.69,1986-05-19,0.0012
1808,-2.45,51.69,1986-05-20,0.0010999999999999998
1809,-2.45,51.69,1986-05-21,0.0009999999999999998
1810,-2.45,51.69,1986-05-22,0.0008999999999999998
1811,-2.45,51.69,1986-05-23,0.0007999999999999997
1812,-2.45,51.69,1986-05-24,0.0006999999999999997
1813,-2.45,51.69,1986-05-25,0.0005999999999999996
1814,-2.45,51.69,1986-05-26,0.0004999999999999996
1815,-2.45,51.69,1986-05-27,0.00039999999999999953
1816,-2.45,51.69,1986-05-28,0.0002999999999999995
1817,-2.45,51.69,1986-05-29,0.00019999999999999944
1818,-2.45,51.69,1986-05-30,9.99999999999994e-05
1819,-2.45,51.69,1986-05-31,0.0
1820,-3.61,55.06,1986-04-27,0.0
1821,-3.61,55.06,1986-04-28,0.45
1822,-3.61,55.06,1986-04-29,0.9
1823,-3.61,55.06,1986-04-30,1.35
1824,-3.61,55.06,1986-05-01,1.8
1825,-3.61,55.06,1986-05-02,2.25
1826,-3.61,55.06,1986-05-03,2.7
1827,-3.61,55.06,1986-05-04,0.83
1828,-3.61,55.06,1986-05-05,0.0091
1829,-3.61,55.06,1986-05-06,0.031
1830,-3.61,55.06,1986-05-07,0.003
1831,-3.61,55.06,1986-05-08,0.005
1832,-3.61,55.06,1986-05-09,0.032
1833,-3.61,55.06,1986-05-10,0.005
1834,-3.61,55.06,1986-05-11,0.00415
1835,-3.61,55.06,1986-05-12,0.0033
1836,-3.61,55.06,1986-05-13,0.0033
1837,-3.61,55.06,1986-05-14,0.0046
1838,-3.61,55.06,1986-05-15,0.003
1839,-3.61,55.06,1986-05-16,0.0021
1840,-3.61,55.06,1986-05-17,0.00196
1841,-3.61,55.06,1986-05-18,0.00182
1842,-3.61,55.06,1986-05-19,0.00168
1843,-3.61,55.06,1986-05-20,0.0015400000000000001
1844,-3.61,55.06,1986-05-21,0.0014000000000000002
1845,-3.61,55.06,1986-05-22,0.0012600000000000003
1846,-3.61,55.06,1986-05-23,0.0011200000000000003
1847,-3.61,55.06,1986-05-24,0.0009800000000000004
1848,-3.61,55.06,1986-05-25,0.0008400000000000005
1849,-3.61,55.06,1986-05-26,0.0007000000000000005
1850,-3.61,55.06,1986-05-27,0.0005600000000000006
1851,-3.61,55.06,1986-05-28,0.00042000000000000067
1852,-3.61,55.06,1986-05-29,0.00028000000000000073
1853,-3.61,55.06,1986-05-30,0.0001400000000000008
1854,-3.61,55.06,1986-05-31,0.0
1855,-4.49,56.0,1986-04-27,0.0
1856,-4.49,56.0,1986-04-28,0.0
1857,-4.49,56.0,1986-04-29,0.0
1858,-4.49,56.0,1986-04-30,0.0
1859,-4.49,56.0,1986-05-01,0.0
1860,-4.49,56.0,1986-05-02,0.0
1861,-4.49,56.0,1986-05-03,0.0
1862,-4.49,56.0,1986-05-04,0.0
1863,-4.49,56.0,1986-05-05,0.0
1864,-4.49,56.0,1986-05-06,0.0
1865,-4.49,56.0,1986-05-07,0.0
1866,-4.49,56.0,1986-05-08,0.0
1867,-4.49,56.0,1986-05-09,0.0
1868,-4.49,56.0,1986-05-10,0.0
1869,-4.49,56.0,1986-05-11,0.0
1870,-4.49,56.0,1986-05-12,0.0
1871,-4.49,56.0,1986-05-13,0.0
1872,-4.49,56.0,1986-05-14,0.0
1873,-4.49,56.0,1986-05-15,0.0
1874,-4.49,56.0,1986-05-16,0.0
1875,-4.49,56.0,1986-05-17,0.0
1876,-4.49,56.0,1986-05-18,0.0
1877,-4.49,56.0,1986-05-19,0.0
1878,-4.49,56.0,1986-05-20,0.0
1879,-4.49,56.0,1986-05-21,0.0
1880,-4.49,56.0,1986-05-22,0.0
1881,-4.49,56.0,1986-05-23,0.0
1882,-4.49,56.0,1986-05-24,0.0
1883,-4.49,56.0,1986-05-25,0.0
1884,-4.49,56.0,1986-05-26,0.0
1885,-4.49,56.0,1986-05-27,0.0
1886,-4.49,56.0,1986-05-28,0.0
1887,-4.49,56.0,1986-05-29,0.0
1888,-4.49,56.0,1986-05-30,0.0
1889,-4.49,56.0,1986-05-31,0.0
1890,-4.83,56.0,1986-04-27,0.0
1891,-4.83,56.0,1986-04-28,6.8e-05
1892,-4.83,56.0,1986-04-29,0.000136
1893,-4.83,56.0,1986-04-30,0.000204
1894,-4.83,56.0,1986-05-01,0.000272
1895,-4.83,56.0,1986-05-02,0.00034
1896,-4.83,56.0,1986-05-03,2.2
1897,-4.83,56.0,1986-05-04,0.309
1898,-4.83,56.0,1986-05-05,0.006
1899,-4.83,56.0,1986-05-06,0.058
1900,-4.83,56.0,1986-05-07,0.004
1901,-4.83,56.0,1986-05-08,0.0038
1902,-4.83,56.0,1986-05-09,0.0083
1903,-4.83,56.0,1986-05-10,0.0012
1904,-4.83,56.0,1986-05-11,0.001
1905,-4.83,56.0,1986-05-12,0.0034
1906,-4.83,56.0,1986-05-13,0.0016
1907,-4.83,56.0,1986-05-14,0.0038
1908,-4.83,56.0,1986-05-15,0.0024
1909,-4.83,56.0,1986-05-16,0.0027
1910,-4.83,56.0,1986-05-17,0.0026
1911,-4.83,56.0,1986-05-18,0.0024999999999999996
1912,-4.83,56.0,1986-05-19,0.0024
1913,-4.83,56.0,1986-05-20,0.0022749999999999997
1914,-4.83,56.0,1986-05-21,0.0021499999999999996
1915,-4.83,56.0,1986-05-22,0.0020249999999999995
1916,-4.83,56.0,1986-05-23,0.0019
1917,-4.83,56.0,1986-05-24,0.0017
1918,-4.83,56.0,1986-05-25,0.0014999999999999998
1919,-4.83,56.0,1986-05-26,0.0012999999999999997
1920,-4.83,56.0,1986-05-27,0.0010999999999999996
1921,-4.83,56.0,1986-05-28,0.0008999999999999995
1922,-4.83,56.0,1986-05-29,0.0006999999999999995
1923,-4.83,56.0,1986-05-30,0.0005
1924,-4.83,56.0,1986-05-31,0.0
1925,-1.3,51.62,1986-04-27,0.0
1926,-1.3,51.62,1986-04-28,1.064
1927,-1.3,51.62,1986-04-29,2.128
1928,-1.3,51.62,1986-04-30,3.192
1929,-1.3,51.62,1986-05-01,4.256
1930,-1.3,51.62,1986-05-02,5.32
1931,-1.3,51.62,1986-05-03,0.83
1932,-1.3,51.62,1986-05-04,0.009
1933,-1.3,51.62,1986-05-05,0.01
1934,-1.3,51.62,1986-05-06,0.002
1935,-1.3,51.62,1986-05-07,0.08
1936,-1.3,51.62,1986-05-08,0.0073
1937,-1.3,51.62,1986-05-09,0.0057
1938,-1.3,51.62,1986-05-10,0.00033
1939,-1.3,51.62,1986-05-11,0.00155
1940,-1.3,51.62,1986-05-12,0.0031
1941,-1.3,51.62,1986-05-13,0.0032
1942,-1.3,51.62,1986-05-14,0.0029
1943,-1.3,51.62,1986-05-15,0.0022
1944,-1.3,51.62,1986-05-16,0.00195
1945,-1.3,51.62,1986-05-17,0.0026
1946,-1.3,51.62,1986-05-18,0.00115
1947,-1.3,51.62,1986-05-19,0.0023
1948,-1.3,51.62,1986-05-20,0.0018
1949,-1.3,51.62,1986-05-21,0.00195
1950,-1.3,51.62,1986-05-22,0.0021
1951,-1.3,51.62,1986-05-23,0.0043
1952,-1.3,51.62,1986-05-24,0.0037625000000000002
1953,-1.3,51.62,1986-05-25,0.0032250000000000004
1954,-1.3,51.62,1986-05-26,0.0026875000000000007
1955,-1.3,51.62,1986-05-27,0.002150000000000001
1956,-1.3,51.62,1986-05-28,0.001612500000000001
1957,-1.3,51.62,1986-05-29,0.0010750000000000013
1958,-1.3,51.62,1986-05-30,0.0005375000000000015
1959,-1.3,51.62,1986-05-31,0.0
1960,4.33,50.78,1986-04-27,0.0
1961,4.33,50.78,1986-04-28,0.0
1962,4.33,50.78,1986-04-29,0.0
1963,4.33,50.78,1986-04-30,0.0
1964,4.33,50.78,1986-05-01,5.125
1965,4.33,50.78,1986-05-02,10.25
1966,4.33,50.78,1986-05-03,2.45
1967,4.33,50.78,1986-05-04,0.19
1968,4.33,50.78,1986-05-05,0.1546
1969,4.33,50.78,1986-05-06,0.0745
1970,4.33,50.78,1986-05-07,0.085
1971,4.33,50.78,1986-05-08,0.0117
1972,4.33,50.78,1986-05-09,0.0079
1973,4.33,50.78,1986-05-10,0.0036
1974,4.33,50.78,1986-05-11,0.0017
1975,4.33,50.78,1986-05-12,0.0093
1976,4.33,50.78,1986-05-13,0.0033
1977,4.33,50.78,1986-05-14,0.0055
1978,4.33,50.78,1986-05-15,0.0046
1979,4.33,50.78,1986-05-16,0.0028
1980,4.33,50.78,1986-05-17,0.004
1981,4.33,50.78,1986-05-18,0.0037142857142857142
1982,4.33,50.78,1986-05-19,0.0034285714285714284
1983,4.33,50.78,1986-05-20,0.0031428571428571426
1984,4.33,50.78,1986-05-21,0.0028571428571428567
1985,4.33,50.78,1986-05-22,0.002571428571428571
1986,4.33,50.78,1986-05-23,0.002285714285714285
1987,4.33,50.78,1986-05-24,0.001999999999999999
1988,4.33,50.78,1986-05-25,0.0017142857142857133
1989,4.33,50.78,1986-05-26,0.0014285714285714275
1990,4.33,50.78,1986-05-27,0.0011428571428571416
1991,4.33,50.78,1986-05-28,0.0008571428571428558
1992,4.33,50.78,1986-05-29,0.00057142857142857
1993,4.33,50.78,1986-05-30,0.0002857142857142841
1994,4.33,50.78,1986-05-31,0.0
1995,5.12,51.18,1986-04-27,0.0
1996,5.12,51.18,1986-04-28,0.0
1997,5.12,51.18,1986-04-29,0.0
1998,5.12,51.18,1986-04-30,0.0
1999,5.12,51.18,1986-05-01,3.9
2000,5.12,51.18,1986-05-02,7.8
2001,5.12,51.18,1986-05-03,1.98
2002,5.12,51.18,1986-05-04,0.81
2003,5.12,51.18,1986-05-05,0.92
2004,5.12,51.18,1986-05-06,0.09
2005,5.12,51.18,1986-05-07,0.051
2006,5.12,51.18,1986-05-08,0.0116
2007,5.12,51.18,1986-05-09,0.0088
2008,5.12,51.18,1986-05-10,0.0068
2009,5.12,51.18,1986-05-11,0.00194
2010,5.12,51.18,1986-05-12,0.026
2011,5.12,51.18,1986-05-13,0.0036
2012,5.12,51.18,1986-05-14,0.007
2013,5.12,51.18,1986-05-15,0.0056
2014,5.12,51.18,1986-05-16,0.0036
2015,5.12,51.18,1986-05-17,0.0056
2016,5.12,51.18,1986-05-18,0.0029
2017,5.12,51.18,1986-05-19,0.0046
2018,5.12,51.18,1986-05-20,0.0035
2019,5.12,51.18,1986-05-21,0.00189
2020,5.12,51.18,1986-05-22,0.003
2021,5.12,51.18,1986-05-23,0.0043
2022,5.12,51.18,1986-05-24,0.0031
2023,5.12,51.18,1986-05-25,0.00184
2024,5.12,51.18,1986-05-26,0.0028
2025,5.12,51.18,1986-05-27,0.00224
2026,5.12,51.18,1986-05-28,0.0016799999999999996
2027,5.12,51.18,1986-05-29,0.0011199999999999995
2028,5.12,51.18,1986-05-30,0.0005599999999999993
2029,5.12,51.18,1986-05-31,0.0
2030,-0.4,39.48,1986-04-27,0.0
2031,-0.4,39.48,1986-04-28,0.0
2032,-0.4,39.48,1986-04-29,0.0
2033,-0.4,39.48,1986-04-30,0.0
2034,-0.4,39.48,1986-05-01,0.0
2035,-0.4,39.48,1986-05-02,0.0
2036,-0.4,39.48,1986-05-03,0.0
2037,-0.4,39.48,1986-05-04,0.0
2038,-0.4,39.48,1986-05-05,0.0
2039,-0.4,39.48,1986-05-06,0.0
2040,-0.4,39.48,1986-05-07,0.0
2041,-0.4,39.48,1986-05-08,0.0
2042,-0.4,39.48,1986-05-09,0.0
2043,-0.4,39.48,1986-05-10,0.0
2044,-0.4,39.48,1986-05-11,0.0
2045,-0.4,39.48,1986-05-12,0.0
2046,-0.4,39.48,1986-05-13,0.0
2047,-0.4,39.48,1986-05-14,0.0
2048,-0.4,39.48,1986-05-15,0.0
2049,-0.4,39.48,1986-05-16,0.0
2050,-0.4,39.48,1986-05-17,0.0
2051,-0.4,39.48,1986-05-18,0.0
2052,-0.4,39.48,1986-05-19,0.0
2053,-0.4,39.48,1986-05-20,0.0
2054,-0.4,39.48,1986-05-21,0.0
2055,-0.4,39.48,1986-05-22,0.0
2056,-0.4,39.48,1986-05-23,0.0
2057,-0.4,39.48,1986-05-24,0.0
2058,-0.4,39.48,1986-05-25,0.0
2059,-0.4,39.48,1986-05-26,0.0
2060,-0.4,39.48,1986-05-27,0.0
2061,-0.4,39.48,1986-05-28,0.0
2062,-0.4,39.48,1986-05-29,0.0
2063,-0.4,39.48,1986-05-30,0.0
2064,-0.4,39.48,1986-05-31,0.0
2065,0.0,0.0,1986-04-27,0.0
2066,0.0,0.0,1986-04-28,7.0
2067,0.0,0.0,1986-04-29,9.0
2068,0.0,0.0,1986-04-30,5.0
2069,0.0,0.0,1986-05-01,0.0
2070,0.0,0.0,1986-05-02,0.3
2071,0.0,0.0,1986-05-03,0.0
2072,0.0,0.0,1986-05-04,0.0
2073,0.0,0.0,1986-05-05,0.08
2074,0.0,0.0,1986-05-06,0.0
2075,0.0,0.0,1986-05-07,0.2
2076,0.0,0.0,1986-05-08,0.0
2077,0.0,0.0,1986-05-09,0.1
2078,0.0,0.0,1986-05-10,0.0
2079,0.0,0.0,1986-05-11,0.005
2080,0.0,0.0,1986-05-12,0.01
2081,0.0,0.0,1986-05-13,0.0
2082,0.0,0.0,1986-05-14,0.0
2083,0.0,0.0,1986-05-15,0.0
2084,0.0,0.0,1986-05-16,0.0
2085,0.0,0.0,1986-05-17,0.0
2086,0.0,0.0,1986-05-18,0.0
2087,0.0,0.0,1986-05-19,0.0
2088,0.0,0.0,1986-05-20,0.0
2089,0.0,0.0,1986-05-21,0.0
2090,0.0,0.0,1986-05-22,0.0
2091,0.0,0.0,1986-05-23,0.0
2092,0.0,0.0,1986-05-24,0.0
2093,0.0,0.0,1986-05-25,0.0
2094,0.0,0.0,1986-05-26,0.0
2095,0.0,0.0,1986-05-27,0.0
2096,0.0,0.0,1986-05-28,0.0
2097,0.0,0.0,1986-05-29,0.0
2098,0.0,0.0,1986-05-30,0.0
2099,0.0,0.0,1986-05-31,0.0
2100,7.12,46.49,1986-04-27,0.0
2101,7.12,46.49,1986-04-28,0.259
2102,7.12,46.49,1986-04-29,0.518
2103,7.12,46.49,1986-04-30,0.777
2104,7.12,46.49,1986-05-01,4.255
2105,7.12,46.49,1986-05-02,2.775
2106,7.12,46.49,1986-05-03,1.147
2107,7.12,46.49,1986-05-04,0.37
2108,7.12,46.49,1986-05-05,0.307
2109,7.12,46.49,1986-05-06,0.111
2110,7.12,46.49,1986-05-07,0.13
2111,7.12,46.49,1986-05-08,0.022
2112,7.12,46.49,1986-05-09,0.021043478260869563
2113,7.12,46.49,1986-05-10,0.020086956521739127
2114,7.12,46.49,1986-05-11,0.01913043478260869
2115,7.12,46.49,1986-05-12,0.018173913043478256
2116,7.12,46.49,1986-05-13,0.01721739130434782
2117,7.12,46.49,1986-05-14,0.016260869565217384
2118,7.12,46.49,1986-05-15,0.015304347826086948
2119,7.12,46.49,1986-05-16,0.014347826086956512
2120,7.12,46.49,1986-05-17,0.013391304347826077
2121,7.12,46.49,1986-05-18,0.012434782608695641
2122,7.12,46.49,1986-05-19,0.011478260869565205
2123,7.12,46.49,1986-05-20,0.01052173913043477
2124,7.12,46.49,1986-05-21,0.009565217391304334
2125,7.12,46.49,1986-05-22,0.008608695652173898
2126,7.12,46.49,1986-05-23,0.007652173913043462
2127,7.12,46.49,1986-05-24,0.006695652173913026
2128,7.12,46.49,1986-05-25,0.00573913043478259
2129,7.12,46.49,1986-05-26,0.004782608695652155
2130,7.12,46.49,1986-05-27,0.003826086956521719
2131,7.12,46.49,1986-05-28,0.002869565217391283
2132,7.12,46.49,1986-05-29,0.0019130434782608473
2133,7.12,46.49,1986-05-30,0.0009565217391304115
2134,7.12,46.49,1986-05-31,0.0
2135,8.48,46.15,1986-04-27,0.0
2136,8.48,46.15,1986-04-28,0.5735
2137,8.48,46.15,1986-04-29,1.147
2138,8.48,46.15,1986-04-30,1.7205
2139,8.48,46.15,1986-05-01,2.294
2140,8.48,46.15,1986-05-02,2.59
2141,8.48,46.15,1986-05-03,1.184
2142,8.48,46.15,1986-05-04,0.481
2143,8.48,46.15,1986-05-05,0.0814
2144,8.48,46.15,1986-05-06,0.333
2145,8.48,46.15,1986-05-07,0.444
2146,8.48,46.15,1986-05-08,0.122
2147,8.48,46.15,1986-05-09,0.11669565217391303
2148,8.48,46.15,1986-05-10,0.11139130434782607
2149,8.48,46.15,1986-05-11,0.1060869565217391
2150,8.48,46.15,1986-05-12,0.10078260869565214
2151,8.48,46.15,1986-05-13,0.09547826086956518
2152,8.48,46.15,1986-05-14,0.09017391304347822
2153,8.48,46.15,1986-05-15,0.08486956521739125
2154,8.48,46.15,1986-05-16,0.07956521739130429
2155,8.48,46.15,1986-05-17,0.07426086956521732
2156,8.48,46.15,1986-05-18,0.06895652173913036
2157,8.48,46.15,1986-05-19,0.0636521739130434
2158,8.48,46.15,1986-05-20,0.058347826086956434
2159,8.48,46.15,1986-05-21,0.05304347826086947
2160,8.48,46.15,1986-05-22,0.047739130434782506
2161,8.48,46.15,1986-05-23,0.04243478260869554
2162,8.48,46.15,1986-05-24,0.03713043478260858
2163,8.48,46.15,1986-05-25,0.031826086956521615
2164,8.48,46.15,1986-05-26,0.02652173913043465
2165,8.48,46.15,1986-05-27,0.021217391304347688
2166,8.48,46.15,1986-05-28,0.015913043478260724
2167,8.48,46.15,1986-05-29,0.01060869565217376
2168,8.48,46.15,1986-05-30,0.005304347826086797
2169,8.48,46.15,1986-05-31,0.0
2170,7.42,46.42,1986-04-27,0.0
2171,7.42,46.42,1986-04-28,1.0915
2172,7.42,46.42,1986-04-29,2.183
2173,7.42,46.42,1986-04-30,3.2744999999999997
2174,7.42,46.42,1986-05-01,4.366
2175,7.42,46.42,1986-05-02,2.8231
2176,7.42,46.42,1986-05-03,2.3532
2177,7.42,46.42,1986-05-04,0.3848
2178,7.42,46.42,1986-05-05,0.3563
2179,7.42,46.42,1986-05-06,0.5946
2180,7.42,46.42,1986-05-07,0.1902
2181,7.42,46.42,1986-05-08,0.0369
2182,7.42,46.42,1986-05-09,0.0209
2183,7.42,46.42,1986-05-10,0.0134
2184,7.42,46.42,1986-05-11,0.0069
2185,7.42,46.42,1986-05-12,0.0034
2186,7.42,46.42,1986-05-13,0.0033
2187,7.42,46.42,1986-05-14,0.0061
2188,7.42,46.42,1986-05-15,0.0048000000000000004
2189,7.42,46.42,1986-05-16,0.0035
2190,7.42,46.42,1986-05-17,0.00255
2191,7.42,46.42,1986-05-18,0.0016
2192,7.42,46.42,1986-05-19,0.001476923076923077
2193,7.42,46.42,1986-05-20,0.001353846153846154
2194,7.42,46.42,1986-05-21,0.001230769230769231
2195,7.42,46.42,1986-05-22,0.001107692307692308
2196,7.42,46.42,1986-05-23,0.000984615384615385
2197,7.42,46.42,1986-05-24,0.000861538461538462
2198,7.42,46.42,1986-05-25,0.000738461538461539
2199,7.42,46.42,1986-05-26,0.000615384615384616
2200,7.42,46.42,1986-05-27,0.0004923076923076929
2201,7.42,46.42,1986-05-28,0.0003692307692307699
2202,7.42,46.42,1986-05-29,0.0002461538461538469
2203,7.42,46.42,1986-05-30,0.00012307692307692388
2204,7.42,46.42,1986-05-31,8.673617379884035e-19
2205,9.78,47.51,1986-04-27,0.0
2206,9.78,47.51,1986-04-28,0.0028366666666666666
2207,9.78,47.51,1986-04-29,0.005673333333333333
2208,9.78,47.51,1986-04-30,0.00851
2209,9.78,47.51,1986-05-01,2.4013
2210,9.78,47.51,1986-05-02,4.884
2211,9.78,47.51,1986-05-03,2.9785
2212,9.78,47.51,1986-05-04,1.1803
2213,9.78,47.51,1986-05-05,0.1517
2214,9.78,47.51,1986-05-06,0.3256
2215,9.78,47.51,1986-05-07,0.666
2216,9.78,47.51,1986-05-08,0.10286
2217,9.78,47.51,1986-05-09,0.02553
2218,9.78,47.51,1986-05-10,0.02183
2219,9.78,47.51,1986-05-11,0.0148
2220,9.78,47.51,1986-05-12,0.00925
2221,9.78,47.51,1986-05-13,0.00666
2222,9.78,47.51,1986-05-14,0.00666
2223,9.78,47.51,1986-05-15,0.00629
2224,9.78,47.51,1986-05-16,0.005896874999999999
2225,9.78,47.51,1986-05-17,0.005503749999999999
2226,9.78,47.51,1986-05-18,0.005110624999999999
2227,9.78,47.51,1986-05-19,0.004717499999999999
2228,9.78,47.51,1986-05-20,0.004324374999999998
2229,9.78,47.51,1986-05-21,0.003931249999999998
2230,9.78,47.51,1986-05-22,0.003538124999999998
2231,9.78,47.51,1986-05-23,0.0031449999999999976
2232,9.78,47.51,1986-05-24,0.0027518749999999974
2233,9.78,47.51,1986-05-25,0.002358749999999997
2234,9.78,47.51,1986-05-26,0.001965624999999997
2235,9.78,47.51,1986-05-27,0.0015724999999999966
2236,9.78,47.51,1986-05-28,0.0011793749999999964
2237,9.78,47.51,1986-05-29,0.0007862499999999962
2238,9.78,47.51,1986-05-30,0.0003931249999999959
2239,9.78,47.51,1986-05-31,0.0
2240,15.36,47.08,1986-04-27,0.0
2241,15.36,47.08,1986-04-28,8.460666666666667
2242,15.36,47.08,1986-04-29,16.921333333333333
2243,15.36,47.08,1986-04-30,25.382
2244,15.36,47.08,1986-05-01,16.058
2245,15.36,47.08,1986-05-02,2.7343
2246,15.36,47.08,1986-05-03,9.731
2247,15.36,47.08,1986-05-04,9.383464285714286
2248,15.36,47.08,1986-05-05,9.035928571428572
2249,15.36,47.08,1986-05-06,8.688392857142858
2250,15.36,47.08,1986-05-07,8.340857142857145
2251,15.36,47.08,1986-05-08,7.993321428571431
2252,15.36,47.08,1986-05-09,7.645785714285717
2253,15.36,47.08,1986-05-10,7.298250000000003
2254,15.36,47.08,1986-05-11,6.950714285714289
2255,15.36,47.08,1986-05-12,6.603178571428575
2256,15.36,47.08,1986-05-13,6.2556428571428615
2257,15.36,47.08,1986-05-14,5.908107142857148
2258,15.36,47.08,1986-05-15,5.560571428571434
2259,15.36,47.08,1986-05-16,5.21303571428572
2260,15.36,47.08,1986-05-17,4.865500000000006
2261,15.36,47.08,1986-05-18,4.517964285714292
2262,15.36,47.08,1986-05-19,4.1704285714285785
2263,15.36,47.08,1986-05-20,3.8228928571428646
2264,15.36,47.08,1986-05-21,3.475357142857151
2265,15.36,47.08,1986-05-22,3.127821428571437
2266,15.36,47.08,1986-05-23,2.780285714285723
2267,15.36,47.08,1986-05-24,2.4327500000000093
2268,15.36,47.08,1986-05-25,2.0852142857142955
2269,15.36,47.08,1986-05-26,1.7376785714285816
2270,15.36,47.08,1986-05-27,1.3901428571428678
2271,15.36,47.08,1986-05-28,1.042607142857154
2272,15.36,47.08,1986-05-29,0.6950714285714401
2273,15.36,47.08,1986-05-30,0.34753571428572627
2274,15.36,47.08,1986-05-31,0.0
2275,11.41,47.28,1986-04-27,0.0
2276,11.41,47.28,1986-04-28,1.221
2277,11.41,47.28,1986-04-29,2.442
2278,11.41,47.28,1986-04-30,3.6630000000000003
2279,11.41,47.28,1986-05-01,4.884
2280,11.41,47.28,1986-05-02,6.105
2281,11.41,47.28,1986-05-03,6.327
2282,11.41,47.28,1986-05-04,1.702
2283,11.41,47.28,1986-05-05,2.516
2284,11.41,47.28,1986-05-06,5.587
2285,11.41,47.28,1986-05-07,7.252
2286,11.41,47.28,1986-05-08,0.4514
2287,11.41,47.28,1986-05-09,0.10434
2288,11.41,47.28,1986-05-10,0.07955
2289,11.41,47.28,1986-05-11,0.08658
2290,11.41,47.28,1986-05-12,0.04884
2291,11.41,47.28,1986-05-13,0.036852
2292,11.41,47.28,1986-05-14,0.036334
2293,11.41,47.28,1986-05-15,0.011285
2294,11.41,47.28,1986-05-16,0.0105796875
2295,11.41,47.28,1986-05-17,0.009874375000000001
2296,11.41,47.28,1986-05-18,0.009169062500000002
2297,11.41,47.28,1986-05-19,0.008463750000000003
2298,11.41,47.28,1986-05-20,0.007758437500000003
2299,11.41,47.28,1986-05-21,0.007053125000000004
2300,11.41,47.28,1986-05-22,0.0063478125000000045
2301,11.41,47.28,1986-05-23,0.005642500000000005
2302,11.41,47.28,1986-05-24,0.004937187500000006
2303,11.41,47.28,1986-05-25,0.0042318750000000065
2304,11.41,47.28,1986-05-26,0.003526562500000007
2305,11.41,47.28,1986-05-27,0.0028212500000000078
2306,11.41,47.28,1986-05-28,0.0021159375000000084
2307,11.41,47.28,1986-05-29,0.001410625000000009
2308,11.41,47.28,1986-05-30,0.0007053125000000098
2309,11.41,47.28,1986-05-31,0.0
2310,14.33,46.63,1986-04-27,0.0
2311,14.33,46.63,1986-04-28,3.8973333333333335
2312,14.33,46.63,1986-04-29,7.794666666666667
2313,14.33,46.63,1986-04-30,11.692
2314,14.33,46.63,1986-05-01,5.1615
2315,14.33,46.63,1986-05-02,4.255
2316,14.33,46.63,1986-05-03,2.109
2317,14.33,46.63,1986-05-04,1.1618
2318,14.33,46.63,1986-05-05,1.5466
2319,14.33,46.63,1986-05-06,0.8066
2320,14.33,46.63,1986-05-07,1.3024
2321,14.33,46.63,1986-05-08,0.4551
2322,14.33,46.63,1986-05-09,0.08103
2323,14.33,46.63,1986-05-10,0.04736
2324,14.33,46.63,1986-05-11,0.06253
2325,14.33,46.63,1986-05-12,0.04995
2326,14.33,46.63,1986-05-13,0.05106
2327,14.33,46.63,1986-05-14,0.04181
2328,14.33,46.63,1986-05-15,0.018796
2329,14.33,46.63,1986-05-16,0.009139
2330,14.33,46.63,1986-05-17,0.008529733333333333
2331,14.33,46.63,1986-05-18,0.007920466666666666
2332,14.33,46.63,1986-05-19,0.007311199999999999
2333,14.33,46.63,1986-05-20,0.006701933333333332
2334,14.33,46.63,1986-05-21,0.006092666666666665
2335,14.33,46.63,1986-05-22,0.005483399999999998
2336,14.33,46.63,1986-05-23,0.004874133333333331
2337,14.33,46.63,1986-05-24,0.004264866666666664
2338,14.33,46.63,1986-05-25,0.0036555999999999967
